experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,hand,target_hit,final_ball_state,type,target_position_x,target_position_y,target_position_z,target_angle,target_width,launch_direction,side_water_force,forward_water_force,water_speed_m/s,launch_angle,launch_angle_error,launch_Speed,ball_pos_x,ball_pos_z,ball_error_x,final_ball_pos_x,final_ball_pos_z,ball_time,turning_absolute_x,turning_absolute_y,distance_from_target,leftPole_position_x,leftPole_position_z,leftPole_distance_from_ball,rightPole_position_x,rightPole_position_z,rightPole_distance_from_ball,min_pos_from_target_x,min_pos_from_target_z,total_score,step_0_time,step_1_time,step_2_time
projectile_experiment ,123,1,101,17,5,209.0373,210.6663,r,TRUE,Hit,projectile,-0.406963,-0.164,2.308,-10,0.125943,(0.03_ -0.03_ 1.00),50,10,-5.005203,88.27858,78.27858,4.538638,0.002879_0.005259_0.008518_0.009397_0.009656_0.009036_0.007915_0.004174_0.001553_-0.004827_-0.007923_-0.011226_-0.018900_-0.023273_-0.028003_-0.038535_-0.044337_-0.057011_-0.063884_-0.071114_-0.086646_-0.094947_-0.112622_-0.121995_-0.131725_-0.152257_-0.163058_-0.185733_-0.197606_-0.209836_-0.235367_-0.248669_-0.276344_-0.290716_-0.305447_-0.335978,0.045295_0.091043_0.183916_0.231050_0.326737_0.375299_0.424347_0.523919_0.574453_0.671905_0.710961_0.748409_0.824078_0.862319_0.900833_0.978687_1.018032_1.097567_1.137761_1.178242_1.260074_1.301429_1.385027_1.427274_1.469824_1.555836_1.599303_1.687172_1.731578_1.776300_1.866707_1.912395_2.004752_2.051426_2.098433_2.193458,0.070985,-0.335978,2.193458,209.454900_209.468900_209.482800_209.496700_209.510700_209.524500_209.538500_209.552400_209.566400_209.580300_209.595500_209.608200_209.622000_209.636000_209.649900_209.663800_209.677700_209.691700_209.705600_209.719600_209.733400_209.747300_209.761200_209.775100_209.789100_209.803000_209.816900_209.830800_209.844800_209.858800_209.872500_209.886600_209.900500_209.914500_209.928200_209.942500,0.026926,0.437551,0,-0.077031,2.157563,0.261423,0.048911,2.157563,0.38656,-0.335978,2.193458,210,209.4132,209.45,209.9425
projectile_experiment ,123,1,102,17,6,210.6663,212.3087,r,TRUE,Hit,projectile,-0.406963,-0.164,2.308,-10,0.125943,(0.04_ -0.10_ 0.99),50,10,-5.005203,87.77096,77.77096,4.220303,0.001270_0.002311_0.002081_0.000122_-0.001608_-0.003838_-0.009797_-0.013527_-0.022486_-0.027158_-0.031363_-0.040622_-0.045788_-0.057190_-0.063426_-0.070020_-0.084279_-0.091944_-0.108346_-0.117083_-0.126177_-0.145436_-0.155601_-0.166123_-0.188240_-0.199833_-0.224093_-0.236758_-0.249780_-0.276896_-0.290990_-0.320249_-0.335414_-0.350937_-0.383053_-0.399647_-0.433906_-0.451571,0.042184_0.127822_0.171284_0.259516_0.304295_0.349522_0.441337_0.487934_0.582532_0.625420_0.660950_0.730913_0.766266_0.837731_0.873847_0.910221_0.983750_1.020909_1.096025_1.133986_1.172218_1.249503_1.288560_1.327896_1.407414_1.447599_1.528832_1.569885_1.611230_1.694809_1.737047_1.822430_1.865580_1.909038_1.996887_2.041282_2.131027_2.176381,-0.044608,-0.451571,2.176381,211.069900_211.083800_211.097700_211.111700_211.125600_211.139500_211.153400_211.167300_211.181200_211.195100_211.209200_211.223100_211.237000_211.250700_211.265600_211.278400_211.292200_211.306100_211.320200_211.334000_211.348000_211.361800_211.375800_211.389600_211.403600_211.417600_211.431500_211.445400_211.459300_211.473400_211.487400_211.501000_211.514900_211.528800_211.542800_211.556900_211.570700_211.584700,0.026926,0.437551,0,-0.077031,2.157563,0.375012,0.048911,2.157563,0.500836,-0.451571,2.176381,215,211.0142,211.06,211.5847
projectile_experiment ,123,1,103,18,1,212.3087,214.0071,r,FALSE,To the right,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.10_ -0.08_ 0.99),50,10,-5.005203,95.8977,75.8977,4.358666,-0.004162_-0.013985_-0.019647_-0.025809_-0.039632_-0.047294_-0.064117_-0.073279_-0.082940_-0.102677_-0.110999_-0.128020_-0.137066_-0.146468_-0.166344_-0.176818_-0.198837_-0.210382_-0.222285_-0.247161_-0.260134_-0.287154_-0.301199_-0.315601_-0.345477_-0.360951_-0.376782_-0.409515_-0.426418_-0.461294_-0.479267_-0.497598_-0.535332_-0.554734_-0.594610_-0.615084_-0.635915_-0.657103,0.043388_0.131469_0.176171_0.221320_0.312977_0.359495_0.453930_0.501856_0.550262_0.643497_0.680635_0.752611_0.788979_0.825606_0.899648_0.937066_1.012705_1.050930_1.089429_1.167253_1.206582_1.286086_1.326264_1.366729_1.448529_1.489867_1.531501_1.615663_1.658195_1.744173_1.787624_1.831384_1.919846_1.964551_2.054921_2.100591_2.146587_2.192912,0.18294,-0.657103,2.192912,212.768100_212.782000_212.795800_212.809800_212.823700_212.837900_212.851500_212.865400_212.879300_212.893300_212.907300_212.921200_212.936300_212.949200_212.962900_212.976900_212.990700_213.004700_213.018600_213.032500_213.046400_213.060400_213.074300_213.088300_213.102200_213.116100_213.130000_213.144000_213.158000_213.171800_213.185700_213.199600_213.213600_213.227400_213.241500_213.255300_213.269300_213.283300,-0.004162,0.043388,0.122932,-0.077031,2.157563,0.581148,0.048911,2.157563,0.706899,-0.657103,2.192912,215,212.6844,212.76,213.2833
projectile_experiment ,123,1,104,18,2,214.0071,215.7753,r,FALSE,To the left,projectile,-0.406963,-0.164,2.308,-10,0.125943,(0.04_ -0.03_ 1.00),50,10,-5.005203,87.66343,77.66343,3.325163,0.002362_0.002793_0.002724_0.001086_-0.000483_-0.005121_-0.008190_-0.011759_-0.020398_-0.024782_-0.033103_-0.037797_-0.042847_-0.054020_-0.060142_-0.066621_-0.080650_-0.088201_-0.104373_-0.112995_-0.121974_-0.141003_-0.151054_-0.172226_-0.183348_-0.194827_-0.218857_-0.231407_-0.257579_-0.271201_-0.285180_-0.314210_-0.329260_-0.360433_-0.376555_-0.393034_-0.427063_-0.444614_-0.480786_-0.499408_-0.518387_-0.557416_-0.577467_-0.597874_-0.639761_-0.661240_-0.683076,0.066774_0.100662_0.134890_0.204375_0.239640_0.311230_0.347563_0.384260_0.458757_0.491461_0.546182_0.573812_0.601641_0.657895_0.686323_0.714955_0.772834_0.802084_0.861212_0.891093_0.921187_0.982022_1.012766_1.074915_1.106322_1.137954_1.201897_1.234212_1.299535_1.332547_1.365794_1.433004_1.466969_1.535630_1.570328_1.605274_1.675917_1.711618_1.783785_1.820256_1.856987_1.931239_1.968763_2.006556_2.082952_2.121559_2.160443,-0.276113,-0.683076,2.160443,214.410900_214.424900_214.438700_214.452800_214.466600_214.480500_214.494300_214.508300_214.522300_214.536200_214.550300_214.564000_214.578000_214.591900_214.607100_214.619800_214.633700_214.647500_214.661400_214.675400_214.689400_214.703300_214.717200_214.731200_214.745000_214.758900_214.772800_214.786800_214.800700_214.814600_214.828600_214.842500_214.856400_214.870500_214.884300_214.898200_214.912100_214.926000_214.940000_214.953800_214.967700_214.981800_214.995800_215.009500_215.023500_215.037500_215.051300,0.002793,0.100662,0.18553,-0.077031,2.157563,0.606052,0.048911,2.157563,0.731993,-0.639761,2.082952,215,214.3552,214.4,215.0513
projectile_experiment ,123,1,105,18,3,215.7753,217.3762,r,TRUE,Hit,projectile,-0.406963,-0.164,2.308,-10,0.125943,(0.01_ -0.08_ 1.00),50,10,-5.005203,89.63043,79.63043,4.592441,0.000732_0.000963_-0.000073_-0.001342_-0.005378_-0.008147_-0.011415_-0.019452_-0.024220_-0.034691_-0.039428_-0.044265_-0.055008_-0.060915_-0.067179_-0.080779_-0.088115_-0.103858_-0.112265_-0.121029_-0.139629_-0.149465_-0.170207_-0.181114_-0.192379_-0.215979_-0.228314_-0.254057_-0.267464_-0.281228_-0.309828_-0.324664_-0.355407_-0.371314_-0.387578_-0.404199,0.045919_0.092296_0.186448_0.234231_0.331235_0.380466_0.430190_0.531133_0.582363_0.681245_0.721068_0.759036_0.835752_0.874521_0.913567_0.992499_1.032388_1.113023_1.153773_1.194814_1.277777_1.319704_1.404458_1.447290_1.490427_1.577629_1.621698_1.710781_1.755801_1.801142_1.892799_1.939118_2.032753_2.080072_2.127730_2.175728,0.002764,-0.404199,2.175728,216.165300_216.179000_216.192900_216.206800_216.220900_216.234800_216.248600_216.262500_216.277700_216.290500_216.304400_216.318200_216.332200_216.346100_216.360000_216.373900_216.387800_216.401700_216.415700_216.429600_216.443600_216.457500_216.471500_216.485400_216.499300_216.513200_216.527200_216.541000_216.555100_216.569000_216.582900_216.596700_216.610700_216.624700_216.638500_216.652600,0.002793,0.100662,0,-0.077031,2.157563,0.327672,0.048911,2.157563,0.453474,-0.404199,2.175728,220,216.1095,216.16,216.6526
projectile_experiment ,123,1,106,18,4,217.3762,218.9357,r,TRUE,Hit,projectile,0,-0.164,2.308,0,0.125943,(0.19_ 0.01_ 0.98),50,10,-5.005203,79.11363,79.11363,5.633694,0.010640_0.030421_0.039562_0.048202_0.063983_0.071123_0.083904_0.089545_0.094685_0.103128_0.106021_0.110358_0.111914_0.113086_0.114356_0.114455_0.113582_0.112610_0.111280_0.107550_0.105149_0.099276_0.095804_0.091974_0.083244_0.078343_0.073085_0.061498_0.055169_0.048482,0.055323_0.167634_0.224634_0.282203_0.399074_0.458388_0.578801_0.639912_0.701634_0.821796_0.872361_0.969016_1.016397_1.063257_1.157819_1.205606_1.302208_1.351027_1.400195_1.499586_1.549815_1.651352_1.702665_1.754344_1.858813_1.911608_1.964780_2.072266_2.126585_2.181293,0.048482,0.048482,2.181293,217.808100_217.821900_217.835800_217.849700_217.863500_217.877500_217.891500_217.905400_217.919300_217.933100_217.948500_217.961100_217.975100_217.988900_218.002900_218.016700_218.030700_218.044600_218.058500_218.072400_218.086300_218.100200_218.114100_218.128100_218.141900_218.156000_218.169800_218.184100_218.197800_218.212000,0.114455,1.205606,0,-0.077031,2.157563,0.127737,0.048911,2.157563,0.023734,0.048482,2.181293,225,217.7661,217.8,218.212
projectile_experiment ,123,1,107,18,5,218.9357,220.6203,r,TRUE,Hit,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.18_ -0.03_ 0.98),50,10,-5.005203,100.4542,80.45419,4.505909,-0.007360_-0.015220_-0.032440_-0.041800_-0.062020_-0.072880_-0.084241_-0.108461_-0.121321_-0.147180_-0.158022_-0.168642_-0.190944_-0.202631_-0.227077_-0.239835_-0.252950_-0.280253_-0.294440_-0.308984_-0.339143_-0.354759_-0.387061_-0.403748_-0.420792_-0.455951_-0.474067_-0.511369_-0.530556_-0.550100_-0.590260_-0.610875_-0.653177_-0.674864_-0.696908_-0.742068_-0.765183,0.044454_0.089352_0.180501_0.226760_0.320670_0.368331_0.416468_0.514191_0.563787_0.659504_0.698040_0.734796_0.809064_0.846597_0.922468_0.960811_0.999427_1.077490_1.116940_1.156672_1.236988_1.277578_1.359628_1.401093_1.442855_1.527274_1.569937_1.656179_1.699762_1.743657_1.832389_1.877232_1.967879_2.013689_2.059826_2.153091_2.200224,0.07486,-0.765183,2.200224,219.395000_219.408900_219.422800_219.436800_219.450700_219.464600_219.478600_219.492400_219.506300_219.520200_219.534200_219.548200_219.562000_219.576000_219.590000_219.603800_219.618900_219.631700_219.645600_219.659600_219.673400_219.687300_219.701300_219.715400_219.729100_219.743100_219.757000_219.770900_219.785000_219.798900_219.812700_219.826600_219.840600_219.854400_219.868400_219.882400_219.896300,0.114455,1.205606,0,-0.077031,2.157563,0.689473,0.048911,2.157563,0.815211,-0.765183,2.200224,230,219.3393,219.39,219.8963
projectile_experiment ,123,1,108,18,6,220.6203,222.2352,r,TRUE,Hit,projectile,0,-0.164,2.308,0,0.125943,(0.12_ -0.07_ 0.99),50,10,-5.005203,82.84278,82.84278,5.237766,0.007038_0.019613_0.025151_0.034726_0.038764_0.042302_0.047877_0.049915_0.052490_0.052981_0.053007_0.051957_0.050911_0.047748_0.045631_0.043157_0.037137_0.033591_0.025429_0.020812_0.015838_0.004818_-0.001228_-0.007631_-0.021508_-0.028982_-0.045002_-0.053547_-0.062450_-0.081327_-0.091301_-0.101633,0.051903_0.157270_0.210746_0.319306_0.374402_0.430049_0.543017_0.600350_0.716741_0.770661_0.817272_0.905914_0.949465_1.037491_1.081976_1.126778_1.217346_1.263116_1.355638_1.402396_1.449487_1.544682_1.592789_1.641241_1.739184_1.788681_1.888739_1.939304_1.990231_2.093178_2.145203_2.197601,-0.101633,-0.101633,2.197601,221.079700_221.093500_221.107400_221.121400_221.135300_221.149400_221.163100_221.177000_221.191100_221.205000_221.218900_221.232800_221.246700_221.260600_221.274600_221.289600_221.302400_221.316400_221.330300_221.344300_221.358100_221.372100_221.385900_221.399900_221.413800_221.427700_221.441600_221.455500_221.469600_221.483500_221.497700_221.511500,0.114455,1.205606,0,-0.077031,2.157563,0.046992,0.048911,2.157563,0.155777,-0.091301,2.145203,235,221.0238,221.07,221.5115
projectile_experiment ,123,1,109,19,1,222.2352,223.9058,r,FALSE,To the left,projectile,-0.406963,-0.164,2.308,-10,0.125943,(-0.03_ -0.09_ 1.00),50,10,-5.005203,91.60094,81.60094,4.056024,-0.000985_-0.002228_-0.006213_-0.008955_-0.012198_-0.020183_-0.024926_-0.035911_-0.042153_-0.048151_-0.058930_-0.064818_-0.071064_-0.084627_-0.091944_-0.107650_-0.116039_-0.124785_-0.143348_-0.153165_-0.173871_-0.184760_-0.196006_-0.219569_-0.231886_-0.257592_-0.270981_-0.284727_-0.313290_-0.328107_-0.358813_-0.374702_-0.390947_-0.424510_-0.441828_-0.477534_-0.495922_-0.514668_-0.553231,0.081525_0.122899_0.206894_0.249523_0.292577_0.379983_0.424342_0.514396_0.560100_0.601163_0.668401_0.702147_0.736134_0.804839_0.839559_0.909747_0.945217_0.980940_1.053154_1.089648_1.163421_1.200703_1.238251_1.314155_1.352513_1.430055_1.469241_1.508708_1.588488_1.628806_1.710309_1.751497_1.792980_1.876836_1.919214_2.004879_2.048172_2.091774_2.179914,-0.146268,-0.553231,2.179914,222.652800_222.666700_222.680800_222.694600_222.708500_222.722500_222.736300_222.751500_222.764200_222.778100_222.791900_222.805900_222.819800_222.833600_222.847500_222.861700_222.875400_222.889500_222.903400_222.917300_222.931100_222.945100_222.959000_222.972900_222.986900_223.000900_223.014700_223.028600_223.042600_223.056400_223.070500_223.084300_223.098200_223.112300_223.126200_223.140000_223.154100_223.167800_223.182000,-0.000985,0.081525,0.079579,-0.077031,2.157563,0.476724,0.048911,2.157563,0.602557,-0.514668,2.091774,235,222.611,222.64,223.182
projectile_experiment ,123,1,110,19,2,223.9058,225.4651,r,TRUE,Hit,projectile,0,-0.164,2.308,0,0.125943,(0.16_ -0.05_ 0.99),50,10,-5.005203,81.01691,81.01691,5.229764,0.008283_0.023349_0.030131_0.042197_0.047480_0.052263_0.060329_0.063611_0.068677_0.070304_0.071302_0.072081_0.071925_0.070541_0.069313_0.067728_0.063487_0.060831_0.057818_0.050719_0.046634_0.037393_0.032237_0.026724_0.014626_0.008041_-0.006200_-0.013857_-0.021870_-0.038968_-0.048053_-0.057495,0.051638_0.156467_0.209669_0.317675_0.372489_0.427852_0.540243_0.597283_0.713080_0.766700_0.813010_0.901033_0.944358_1.031931_1.076186_1.120758_1.210860_1.256394_1.302253_1.394956_1.441805_1.536510_1.584370_1.632571_1.730011_1.779253_1.878795_1.929100_1.979764_2.082181_2.133939_2.186066,-0.057495,-0.057495,2.186066,224.309400_224.323300_224.337400_224.351200_224.365200_224.379000_224.393100_224.406900_224.422100_224.434700_224.448700_224.462600_224.476600_224.490400_224.504300_224.518400_224.532200_224.546100_224.560000_224.573900_224.588000_224.602100_224.615900_224.629600_224.643800_224.657500_224.671400_224.685400_224.699400_224.713200_224.727200_224.741100,0.072081,0.901033,0,-0.077031,2.157563,0.034556,0.048911,2.157563,0.110158,-0.057495,2.186066,240,224.2538,224.3,224.7411
projectile_experiment ,123,1,111,19,3,225.4651,227.094,r,FALSE,To the left,projectile,0,-0.164,2.308,0,0.125943,(0.08_ -0.08_ 0.99),50,10,-5.005203,85.26762,85.26762,4.519637,0.009240_0.013109_0.019349_0.021719_0.023589_0.025828_0.026198_0.025438_0.024307_0.022841_0.019365_0.017128_0.014533_0.008274_0.004608_-0.003794_-0.008531_-0.013626_-0.024885_-0.031051_-0.044454_-0.051691_-0.059285_-0.075544_-0.084210_-0.102613_-0.112350_-0.122444_-0.143704_-0.154869_-0.178272_-0.190509_-0.203103_-0.229363_-0.243028_-0.257051,0.090316_0.136152_0.229205_0.276430_0.324128_0.420958_0.470101_0.569866_0.620498_0.666488_0.742246_0.779643_0.817308_0.893447_0.931925_1.009707_1.049015_1.088604_1.168632_1.209075_1.290831_1.332147_1.373758_1.457875_1.500384_1.586316_1.629743_1.673480_1.761894_1.806574_1.896896_1.942541_1.988513_2.081443_2.128406_2.175705,-0.257051,-0.257051,2.175705,225.882800_225.896700_225.910600_225.924600_225.938400_225.952400_225.966300_225.980300_225.994200_226.008100_226.022000_226.035900_226.049900_226.063800_226.077700_226.092900_226.105600_226.119400_226.133300_226.147200_226.161200_226.175100_226.189000_226.203000_226.216900_226.230800_226.244800_226.258500_226.272400_226.286400_226.300400_226.314300_226.328200_226.342100_226.355900_226.369900,0.072081,0.901033,0.182442,-0.077031,2.157563,0.180931,0.048911,2.157563,0.3065,-0.243028,2.128406,240,225.841,225.87,226.3699
projectile_experiment ,123,1,112,19,4,227.094,228.8341,r,FALSE,To the left,projectile,-0.406963,-0.164,2.308,-10,0.125943,(-0.01_ -0.06_ 1.00),50,10,-5.005203,90.7673,80.7673,4.03951,-0.000554_-0.003162_-0.005216_-0.007770_-0.014379_-0.018433_-0.028041_-0.033595_-0.039649_-0.052476_-0.057941_-0.069807_-0.076276_-0.083101_-0.097823_-0.105720_-0.113975_-0.131554_-0.140880_-0.160602_-0.170999_-0.181753_-0.204333_-0.216158_-0.240881_-0.253777_-0.267032_-0.294611_-0.308937_-0.338659_-0.354056_-0.369810_-0.402390_-0.419215_-0.453937_-0.471834_-0.490088_-0.527668_-0.546994_-0.566676,0.040391_0.122390_0.164005_0.206036_0.291364_0.334669_0.422582_0.467199_0.512263_0.598655_0.632203_0.699180_0.733026_0.767113_0.836020_0.870844_0.905916_0.976813_1.012642_1.085069_1.121671_1.158535_1.233054_1.270713_1.346841_1.385313_1.424060_1.502385_1.541969_1.621985_1.662422_1.703148_1.785475_1.827081_1.911185_1.953688_1.996494_2.083027_2.126757_2.170800,-0.159713,-0.566676,2.1708,227.567200_227.581200_227.595000_227.609000_227.622800_227.636900_227.650700_227.664700_227.678500_227.692500_227.706700_227.720400_227.734300_227.748200_227.763400_227.776000_227.789900_227.803900_227.817900_227.831800_227.845600_227.859600_227.873400_227.887300_227.901500_227.915400_227.929300_227.943200_227.957100_227.971000_227.984900_227.998800_228.012800_228.026800_228.040500_228.054500_228.068500_228.082500_228.096300_228.110400,0.072081,0.901033,0.083026,-0.077031,2.157563,0.489824,0.048911,2.157563,0.61573,-0.546994,2.126757,240,227.4976,227.56,228.1104
projectile_experiment ,123,1,113,19,5,228.8341,230.6858,r,TRUE,Hit,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.08_ -0.07_ 0.99),50,10,-5.005203,94.78105,74.78105,3.483491,-0.003155_-0.010964_-0.015619_-0.026428_-0.032583_-0.039237_-0.054047_-0.062201_-0.080011_-0.088442_-0.095708_-0.111289_-0.119615_-0.137338_-0.146735_-0.156490_-0.177070_-0.187896_-0.199079_-0.222517_-0.234771_-0.260352_-0.273677_-0.287360_-0.315798_-0.330552_-0.361133_-0.376959_-0.393142_-0.426579_-0.443834_-0.479414_-0.497740_-0.516423_-0.554861_-0.574615_-0.615195_-0.636021_-0.657204_-0.700642_-0.722896_-0.768477_-0.791802_-0.815485_-0.863923,0.034692_0.105120_0.140863_0.213424_0.250250_0.287445_0.362953_0.401274_0.479070_0.513549_0.542048_0.599557_0.628620_0.687370_0.717059_0.746962_0.807408_0.837955_0.868721_0.930913_0.962343_1.025877_1.057985_1.090322_1.155691_1.188726_1.255506_1.289254_1.323243_1.391952_1.426675_1.496866_1.532338_1.568064_1.640282_1.676779_1.750556_1.787840_1.825391_1.901298_1.939659_2.017205_2.056394_2.095863_2.175648,-0.02388,-0.863923,2.175648,229.349400_229.363200_229.377200_229.391100_229.405000_229.418900_229.434000_229.446700_229.460700_229.474600_229.488600_229.502400_229.516400_229.530200_229.544300_229.558100_229.572100_229.585900_229.599900_229.613800_229.627700_229.641700_229.655600_229.669600_229.683500_229.697400_229.711300_229.725200_229.739200_229.753100_229.767000_229.780900_229.794800_229.808700_229.822600_229.836500_229.850500_229.864300_229.878300_229.892200_229.906100_229.920100_229.934000_229.947900_229.961800,0.072081,0.901033,0,-0.077031,2.157563,0.787099,0.048911,2.157563,0.913013,-0.863923,2.175648,245,229.2936,229.34,229.9618
projectile_experiment ,123,1,114,19,6,230.6858,232.4818,r,TRUE,To the right,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.05_ -0.07_ 1.00),50,10,-5.005203,92.66959,72.66959,3.58302,-0.001445_-0.005835_-0.008780_-0.016170_-0.020615_-0.025560_-0.036950_-0.043395_-0.057785_-0.064745_-0.070788_-0.083926_-0.091031_-0.106312_-0.114488_-0.123021_-0.141160_-0.150764_-0.160726_-0.181721_-0.192755_-0.215893_-0.227997_-0.240459_-0.266455_-0.279988_-0.308126_-0.322731_-0.337693_-0.368688_-0.384721_-0.417859_-0.434964_-0.452426_-0.488421_-0.506954_-0.545092_-0.564697_-0.584659_-0.625654_-0.646687_-0.689825_-0.711930_-0.734392,0.035801_0.108481_0.145367_0.220249_0.258252_0.296636_0.374558_0.414105_0.494388_0.530078_0.559490_0.618839_0.648832_0.709461_0.740102_0.770961_0.833341_0.864866_0.896616_0.960799_0.993234_1.058802_1.091937_1.125309_1.192770_1.226863_1.295780_1.330608_1.365685_1.436592_1.472426_1.544863_1.581471_1.618340_1.692869_1.730534_1.806672_1.845149_1.883901_1.962238_2.001827_2.081854_2.122297_2.163029,0.105651,-0.734392,2.163029,231.159100_231.173100_231.187100_231.200900_231.215000_231.228800_231.243100_231.256700_231.270700_231.284400_231.298300_231.313400_231.326200_231.340100_231.354200_231.367900_231.382000_231.395800_231.409700_231.423700_231.437600_231.451600_231.465500_231.479300_231.493300_231.507200_231.521400_231.535200_231.549100_231.563100_231.576800_231.590700_231.604700_231.618600_231.632400_231.646300_231.660300_231.674300_231.688200_231.702100_231.716100_231.730000_231.743900_231.757800,0.072081,0.901033,0.042977,-0.077031,2.157563,0.657383,0.048911,2.157563,0.783322,-0.734392,2.163029,245,231.1035,231.15,231.7578
projectile_experiment ,123,1,115,20,1,232.4818,234.0551,r,FALSE,To the right,projectile,0,-0.164,2.308,0,0.125943,(0.24_ 0.04_ 0.97),50,10,-5.005203,76.12298,76.12298,5.93879,0.028005_0.041257_0.054009_0.078014_0.089266_0.110271_0.120023_0.129276_0.146280_0.153428_0.164459_0.169167_0.173421_0.180640_0.183676_0.188677_0.190642_0.192249_0.194393_0.194930_0.195109_0.194395_0.193503_0.190647_0.188683_0.186362_0.180649_0.177257_0.173507,0.115881_0.174692_0.234092_0.354678_0.415877_0.540118_0.603171_0.666855_0.796140_0.856639_0.961416_1.012148_1.062344_1.161247_1.210724_1.310739_1.361282_1.412187_1.515090_1.567094_1.619469_1.725344_1.778849_1.887009_1.941669_1.996720_2.108003_2.164242_2.220882,0.173507,0.173507,2.220882,232.941200_232.955100_232.969100_232.984300_232.996900_233.010800_233.024900_233.038600_233.052600_233.066600_233.080400_233.094400_233.108300_233.122200_233.136100_233.150100_233.164300_233.177900_233.192000_233.205900_233.219700_233.233700_233.247600_233.261400_233.275300_233.289300_233.303300_233.317200_233.331200,0.195109,1.619469,0.114441,-0.077031,2.157563,0.258416,0.048911,2.157563,0.139762,0.177257,2.164242,245,232.8995,232.93,233.3312
projectile_experiment ,123,1,116,20,2,234.0551,235.9065,r,FALSE,To the left,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.18_ -0.05_ 0.98),50,10,-5.005203,100.6017,80.60165,3.420121,-0.013102_-0.020403_-0.036505_-0.045306_-0.054607_-0.074709_-0.085510_-0.096811_-0.120913_-0.132079_-0.151456_-0.161673_-0.172246_-0.194464_-0.206108_-0.230469_-0.243185_-0.256259_-0.283477_-0.297621_-0.326982_-0.342198_-0.357772_-0.389989_-0.406634_-0.440995_-0.458711_-0.476784_-0.514002_-0.533147_-0.572508_-0.592724_-0.613297_-0.655515_-0.677160_-0.699162_-0.744237_-0.767310_-0.814528_-0.838673_-0.863174_-0.913250_-0.938823_-0.991041_-1.017685_-1.044687_-1.072046,0.067568_0.101859_0.171474_0.206805_0.242489_0.314930_0.351695_0.388828_0.464211_0.497585_0.552962_0.580924_0.609085_0.666012_0.694781_0.752936_0.782326_0.811926_0.871761_0.901999_0.963126_0.994017_1.025129_1.088020_1.119804_1.184053_1.216522_1.249223_1.315328_1.348734_1.416266_1.450394_1.484765_1.554247_1.589360_1.624725_1.696213_1.732340_1.805371_1.842278_1.879449_1.954589_1.992562_2.069324_2.108117_2.147186_2.186535,-0.232003,-1.072046,2.186535,234.542300_234.556200_234.570200_234.584100_234.598100_234.612000_234.625700_234.639700_234.654800_234.667600_234.681500_234.695500_234.709300_234.723200_234.737200_234.751300_234.765100_234.778900_234.792800_234.806800_234.820700_234.834600_234.848600_234.862600_234.876500_234.890400_234.904200_234.918200_234.932200_234.945900_234.960000_234.973900_234.987900_235.001700_235.015700_235.029600_235.043600_235.057500_235.071300_235.085300_235.099200_235.113300_235.127000_235.141000_235.154900_235.168900_235.182900,0.195109,1.619469,0.124666,-0.077031,2.157563,0.995437,0.048911,2.157563,1.121332,-0.991041,2.069324,245,234.4866,234.53,235.1829
projectile_experiment ,123,1,117,20,3,235.9065,237.6469,r,FALSE,To the right,projectile,-0.840043,-0.164,2.308,-20,0.125943,(-0.02_ -0.05_ 1.00),50,10,-5.005203,91.33723,71.33723,4.04812,-0.000486_-0.002959_-0.004945_-0.010418_-0.013904_-0.017891_-0.027363_-0.032850_-0.045322_-0.051536_-0.056957_-0.068726_-0.075146_-0.089057_-0.096548_-0.104397_-0.121165_-0.130085_-0.148997_-0.158988_-0.169337_-0.191105_-0.202525_-0.226436_-0.238928_-0.251776_-0.278545_-0.292465_-0.306742_-0.336368_-0.351716_-0.383485_-0.399905_-0.416682_-0.451307_-0.469156_-0.505924_-0.524844_-0.544121_-0.563756,0.040478_0.122653_0.164358_0.249023_0.291992_0.335390_0.423492_0.468206_0.558978_0.599953_0.633598_0.700720_0.734639_0.803205_0.837856_0.872755_0.943301_0.978953_1.051022_1.087443_1.124124_1.198275_1.235748_1.311499_1.349780_1.388335_1.466274_1.505661_1.545330_1.625519_1.666044_1.747964_1.789363_1.831058_1.915344_1.957939_2.044043_2.087558_2.131382_2.175520,0.276287,-0.563756,2.17552,236.380000_236.393900_236.407900_236.421700_236.435600_236.449500_236.463400_236.477500_236.491400_236.505300_236.519200_236.534300_236.547000_236.560900_236.575000_236.588800_236.602700_236.616600_236.630500_236.644500_236.658400_236.672400_236.686200_236.700200_236.714100_236.728000_236.741800_236.755800_236.769700_236.783600_236.797600_236.811500_236.825500_236.839200_236.853200_236.867100_236.881100_236.895000_236.908900_236.922900,0.195109,1.619469,0.214031,-0.077031,2.157563,0.487055,0.048911,2.157563,0.61293,-0.563756,2.17552,245,236.3103,236.37,236.9229
